Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total N, 1985 (lb.)","Total N, 2007 (lb.)","Total N, 2009 (lb.)","Total N, 2010 (lb.)","Total N, 2011 (lb.)","Total N, 2012 (lb.)","Total N, 2013 (lb.)","Total N, 2014 (lb.)","Total N, 2015 (lb.)","Total N, 2016 (lb)","Total N Target, 2017 (lb.)",Total N Target 2025 (lb.)
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,31469.89209,29079.51959,28818.30749,27814.44246,27856.9206,28032.69583,26578.44649,26632.82141,27272.55765,27264.64935,22525.11941,18329.66069
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,4158.045898,4159.062988,4164.13623,4164.13623,4164.13623,2.426256895,2.426256895,2.426256895,2.426256895,1668.730772,8.50929464
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,636.8618693,360.3004344,331.7206822,319.8763704,303.3432889,291.9688936,278.6899253,286.5897867,261.1485856,256.3036618,236.6256061,173.2288887
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,5254.864776,4529.74292,4488.035095,4438.918304,4441.535752,4441.120224,4151.77948,3968.080392,3923.114471,3939.038013,4450.204552,4424.98419
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1108.01001,548.9688721,548.9688721,548.9688721,548.9688721,548.9688721,548.9688721,548.9688721,548.9688721,548.9688721,548.9688712,548.9688706
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,26052.07031,24408.40039,24059.15039,23825.44922,23555.46094,23272.2793,25742.0293,23826.58008,23596.65039,23382.81055,17173.39979,12582.89939
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,10923.30838,9065.1799,8915.007931,8638.101822,8631.057861,8672.769043,10190.17468,10403.28143,10382.34293,10414.00983,7024.411068,5764.013159
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,2390.291016,2390.291016,2390.291016,2390.291016,2390.291016,1.822741032,1.822741032,1.822741032,1.822741032,957.2091533,1.82124488
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,732.1338863,414.2292804,381.6629437,367.6780062,348.9000515,335.5954687,320.0720687,329.4848991,299.9937339,294.6703124,272.0901586,199.0416353
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,9827.152404,6475.430909,6452.038239,6422.625335,6426.827331,6419.299927,6049.849488,5627.841537,5536.430504,5572.09552,6397.870887,6361.75932
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,2118.896973,1049.817993,1049.817993,1049.817993,1049.817993,1049.817993,1049.817993,1049.817993,1049.817993,1049.817993,1049.81799,1049.817988
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,27646.38086,41761.98047,42493.12891,42749.10938,42347.69922,41867.35938,38244.67188,37704.87109,37479.26953,37141.28906,30543.63378,22577.3037
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,53335.90324,50690.66125,49648.39745,48042.94785,48017.57618,48263.79102,49798.35616,50625.00762,50573.41486,50566.90991,39080.42303,32035.10675
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,220148.7969,151220.9883,149935.9531,99057.78711,155958.0528,148450.7559,186961.1178,185895.2115,140952.7115,51017.10382,59995.02384,34.40433196
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,7823.401897,4425.483631,4076.703751,3929.673817,3728.721386,3585.176669,3421.587766,3520.318718,3206.676655,3147.109802,2907.012166,2127.217776
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,6481.016175,5253.507873,5174.362061,5117.743668,5122.363968,5107.484833,4674.073547,4439.993992,4369.288885,4387.252037,5130.440905,5101.160135
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1046.198975,518.3444824,518.3444824,518.3444824,518.3444824,518.3444824,518.3444824,518.3444824,518.3444824,518.3444824,518.344484,518.3444851
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,25897.82031,27563.39063,27554.11914,27486.25,27284.74023,27046.14063,27575.08984,27634.21094,27841.7793,27901.32031,19728.06853,14510.70145
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,20625.2218,20026.27219,19897.36243,19294.13884,19319.2378,19509.31608,21526.77954,21831.14331,21977.22327,22045.95441,15605.96453,12745.03259
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,548.6514282,711.2960205,711.2960205,711.2960205,711.2960205,711.2960205,2.43235302,2.43235302,2.43235302,2.43235302,285.9766223,2.43035688
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,25.06482992,14.10139762,13.0812053,12.70815707,12.08814883,11.42201937,11.15528705,11.2575404,10.32830776,10.16924213,9.305248601,6.787944135
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,969.1917572,434.6978875,408.9134636,407.5198612,410.1337395,398.5490417,448.3329563,447.3665397,400.0224857,403.4391575,405.419229,403.0897394
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1024.125977,507.4085999,507.4085999,507.4085999,507.4085999,507.4085999,507.4085999,507.4085999,507.4085999,507.4085999,507.4085986,507.4085977
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,247.2487946,350.4671936,355.2593079,356.8864136,351.4401855,351.0273132,21.31937027,122.6540985,129.5323029,125.1143036,255.1473974,188.4061238
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,5523.430385,6176.566208,6127.633903,5922.09441,5880.42327,5970.861057,5829.075928,5769.64759,5836.230171,5832.650421,4810.791163,3932.896002
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,682.7661133,682.7661133,682.7661133,682.7661133,682.7661133,1.213127971,1.213127971,1.213127971,1.213127971,273.833725,1.21213288
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,28532.78227,16140.7295,14868.25004,14332.0873,13609.61612,13062.63832,12467.85918,12829.56557,11696.38577,11480.92653,10602.36022,7758.433673
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,33625.01343,28545.04175,28116.03528,27747.91944,27704.68127,27626.72693,27551.5282,26560.42796,26322.45682,26454.23285,27877.65972,27718.74268
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1862.859985,922.9633179,922.9633179,922.9633179,922.9633179,922.9633179,922.9633179,922.9633179,922.9633179,922.9633179,922.9633151,922.9633132
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,31310.80078,44144.58984,45152.48828,45550.28125,45805.67188,46029.83984,45374.35156,47754.39844,47876.85938,48089.07813,32491.78918,24051.32312
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,40871.61963,42968.94506,43103.55835,42016.72296,42473.39771,42989.86762,42965.6117,43940.07629,45575.92261,45863.68652,34044.18984,28004.61084
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,14287.03882,4133.103027,3448.377869,3644.243042,3572.320252,3713.30304,886.1161795,148.6331625,998.2392874,13.8738699,140821.6004,232403.7488
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,361.1615072,204.2391029,188.7310531,182.1564149,172.6368945,165.700997,158.1559648,162.9000715,148.388965,145.6848514,136.3634452,101.4517066
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,2852.540925,1744.920883,1681.288239,1673.958038,1668.573249,1658.762489,1632.119759,1511.571068,1463.430395,1474.575846,1667.026817,1657.519203
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1876.098999,929.5228882,929.5228882,929.5228882,929.5228882,929.5228882,929.5228882,929.5228882,929.5228882,929.5228882,929.5228865,929.5228853
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,1649.340942,2418.9021,2424.581055,2422.11499,2392.689941,2377.961914,2229.738037,2367.080078,2353.493896,2339.858887,1737.049094,1278.694453
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,16202.66535,16469.68347,16349.58104,15711.88237,15750.83144,15845.37405,16108.53324,16321.14145,16191.65553,16173.8372,12725.53927,10309.51142
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,1573.410034,1573.410034,1573.410034,1573.410034,1573.410034,5.474319935,5.474319935,5.474319935,5.474319935,632.6459091,5.46982576
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,18171.83274,10279.65648,9469.333125,9127.601022,8648.732619,8327.466293,7947.941012,8176.800545,7448.406525,7309.953278,6752.384412,4941.085271
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,11058.13367,9796.456055,9703.092896,9588.956604,9597.993835,9594.744201,9063.191254,8769.60373,8729.841946,8803.963989,9621.159722,9566.537605
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1999.70105,990.762085,990.762085,990.762085,990.762085,990.762085,990.762085,990.762085,990.762085,990.762085,990.7620655,990.7620525
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,3698.634033,5002.854004,5183.423828,5264.918945,5301.544922,5326.387207,4477.352051,3560.333008,3538.874023,3512.37207,3741.007561,2779.396716
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,12054.50766,13141.12271,13194.59802,12861.07457,12910.99542,13140.78854,15734.66919,15851.22174,15864.05563,15906.85886,10357.16716,8465.546592
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,164.5953979,24619.08884,19481.8779,19240.38767,23699.33884,29313.68845,21290.09861,22816.86814,34816.08689,17242.46775,13787.87511,9991.873248
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,9132.306521,5165.928955,4758.870103,4587.208241,4346.617684,4184.981245,3994.110696,4109.261002,3743.151878,3673.464458,3393.479734,2483.219487
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,13630.76196,9100.791077,8765.835328,8645.515839,8555.600586,8487.815521,8067.311188,7584.325188,7344.265522,7355.153877,8690.441525,8640.17899
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,2335.195068,1156.984009,1156.984009,1156.984009,1156.984009,1156.984009,1156.984009,1156.984009,1156.984009,1156.984009,1156.983987,1156.983972
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,23823.67969,32038.33008,32892.08984,33201.26953,33213.39844,33220.32031,30308.11914,30863.59961,31051.5,31131.88086,23687.24715,17550.68535
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,43617.26855,49089.02429,49008.15454,47551.79868,47808.47541,48360.83405,50430.44116,51121.57019,51853.88879,52003.03101,38531.41892,31546.92851
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,19043.9707,2390.413086,2390.413086,2390.413086,2390.413086,2390.413086,6.570454121,6.570454121,6.570454121,6.570454121,959.8120968,6.078103931
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,25069.84519,14181.77681,13108.59152,12636.86129,11971.01202,11518.57339,10984.90737,11303.08613,10306.22538,10115.58742,9469.598206,7043.602664
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,8489.115539,7994.936218,7978.823853,7916.834748,7949.920135,7977.326905,7761.792083,7537.98682,7500.275585,7568.265633,7912.198184,7867.781071
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1553.86499,769.8704224,769.8704224,769.8704224,769.8704224,769.8704224,769.8704224,769.8704224,769.8704224,769.8704224,769.8704216,769.8704211
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,4291.616211,4924.407227,4913.062012,4887.763184,4864.646973,4823.683105,4862.088867,4081.791992,4225.891113,4253.803223,3516.254498,2585.049488
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,14516.96057,14394.90164,14337.31517,13889.2743,13949.60976,13997.94266,15321.68915,15595.08966,15641.58173,15726.14111,11216.38593,9135.766433
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,164.5953979,260.0993958,927.4874878,1883.907959,1883.907959,1883.907959,5.480416775,5.480416775,5.480416775,5.480416775,1069.413283,1164.03048
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,23783.69364,13454.16373,12393.67136,11946.52997,11336.27713,10899.39562,10402.11033,10701.86134,9748.604553,9567.240494,8837.677955,6467.015687
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,10258.5282,9515.118774,9475.997498,9379.133423,9413.163666,9432.95575,9586.980347,9323.663941,9349.012642,9460.319199,9396.391386,9343.320645
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,397.2843933,196.8365936,196.8365936,196.8365936,196.8365936,196.8365936,196.8365936,196.8365936,196.8365936,196.8365936,196.8365913,196.8365898
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,5626.814941,7048.605957,7148.270996,7173.789063,7166.355957,7165.660156,6898.670898,5801.272949,6019.817871,5982.728027,5134.405869,3791.829117
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,11572.95047,12015.62967,12011.08678,11709.49107,11757.69234,11874.09866,11471.73654,11794.27988,11424.07746,11391.84123,9427.746892,7705.520301
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,815.5397949,815.5397949,815.5397949,815.5397949,815.5397949,5.474319935,5.474319935,5.474319935,5.474319935,329.4978134,5.46982576
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,4277.757828,2419.971986,2236.886949,2156.114903,2042.570176,1965.461207,1875.984466,1930.298542,1758.620014,1725.990076,1615.860489,1201.842848
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,9331.737305,7684.72876,7583.489319,7488.368591,7488.688537,7475.946289,7261.024078,6927.991913,6841.059425,6862.839958,7519.117007,7476.202132
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,2723.666016,1349.453979,1349.453979,1349.453979,1349.453979,1349.453979,1349.453979,1349.453979,1349.453979,1349.453979,1349.454007,1349.454026
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,7437.380859,7955.317871,7967.728027,7950.805176,7827.060059,7764.046875,8321.541016,9222.431641,9686.050781,9896.914063,5708.340816,4202.082675
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,17766.44067,17455.40262,17274.62953,16744.1515,16745.07326,16898.27298,18122.39758,18612.20489,18578.58929,18667.99969,13538.67745,11048.04274
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,31489.65039,16686.25977,16696.40039,19564.35938,24677.16992,18017.5293,22194.39063,28685.64063,22372.94922,7490.376953,22804.80366,26877.0725
A24003WM0_3742_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,,,,,,,0,0
A24003WM0_3742_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,0,0,0,0,,,,,,,0,0
A24003WM0_3742_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,,,,,,,0,0
A24013WM0_3881_3880,24013,CARROLL,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,0
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,2169.354332,1227.177845,1128.536192,1082.827051,1026.626152,987.7499096,941.8312704,969.3670636,882.6806078,865.9876308,805.5760581,590.2693022
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,11735.58924,7126.355102,6912.592743,7046.672424,7047.342132,7043.814972,7504.610718,6766.469959,6600.601849,6677.021858,6857.13569,6820.164322
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,701.8922729,347.7561035,347.7561035,347.7561035,347.7561035,347.7561035,347.7561035,347.7561035,347.7561035,347.7561035,347.7561031,347.7561029
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,11595.37988,11087.96973,10990.37012,10919.33008,10848.37988,10763.11035,16241.26953,14858.87988,14743.09961,14573.5,7854.933454,5764.642343
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,155899.0439,141120.8511,134041.5711,129036.2135,129222.069,133999.9633,130838.7719,130229.3814,132749.3857,132658.7328,105348.2218,86219.32224
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,570733,578783.0938,687445.5938,927832.1875,657500.3125,562251.5,616852.0001,543792.3125,549868.2031,500768.3672,343464.3741,114143.561
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,831.0474238,470.0229853,439.6240113,421.9212501,398.0326556,383.1767949,365.7212649,376.586329,343.0082264,336.9876132,334.4275722,264.2966127
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,8126.861694,4663.836853,4468.50888,4459.84819,4415.830688,4384.725739,4642.171036,4259.313732,4173.142159,4202.995541,4430.943977,4405.900707
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,2251.331055,1115.432983,1115.432983,1115.432983,1115.432983,1115.432983,1115.432983,1115.432983,1115.432983,1115.432983,1115.432997,1115.433007
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,13230.44043,16168.57031,16124.44043,16055.19043,15970.95996,15871.75,16543.09961,16657.2793,16494.94922,16424.30078,11540.94138,8485.275352
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,51161.83639,50960.85682,50389.15559,48658.54714,48712.84365,49070.96954,48100.41337,49070.0086,48483.46637,48466.84387,39629.17762,32455.85897
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,597938.2695,290204.5079,292367.6289,294907.4571,271071.6446,305815.9571,394370.8907,449104.5001,448223.2188,471053.7031,358068.9198,401869.7804
