Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total Sediment, 1985 (T)","Total Sediment, 2007 (T)","Total Sediment, 2009 (T)","Total Sediment, 2010 (T)","Total Sediment, 2011 (T)","Total Sediment, 2012 (T)","Total Sediment, 2013 (T)","Total Sediment, 2014 (T)","Total Sediment, 2015 (T)","Total Sediment, 2016 (T)","Total Sediment Target, 2017 (T)","Total Sediment Target, 2025 (T)"
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,1751739.1218000001,1557644.6775,1512897.5249999999,1506657.2688,1486174.1346,1495576.5,1521785.6913999999,1633706.0704000001,1660726.90625,1586389.96875,,
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,171389,67384.242190000004,71334.271489999999,119218.86326,143306.25396,227116.56646,154487.36420000001,104267.86410999999,57334.489227294915,41899.457580566406,,
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,516260.8676,336075.70503999997,292674.74313999998,256265.03692000001,220491.41453000001,199400.29707,201896.79730999999,197613.84411999999,149071.1079406738,157128.31518554688,,
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,119504.94144,108677.36035,106658.89551,104872.71631,104919.97852,104969.18799000001,96058.950198000006,90868.958738000001,89410.1162109375,89835.507202148452,,
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,565618.60739999998,592654.00193000003,555512.52841999999,548217.04949,530931.74566000002,545336.25009999995,602939.62505000003,636627.11724000005,658364.10937500012,605641.4140625,,
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,280.95581049999998,969.28417969999998,969.28417969999998,969.28417969999998,969.28417969999998,969.28417969999998,27.38685036,27.38685036,27.386850357055661,27.386850357055661,,
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,1653.6327054000001,1077.5238773999999,939.06186871,823.48243150999997,709.03210575000003,638.53954395000005,650.11438728999997,633.88871501000006,478.38426136970509,504.88030743598938,,
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,17871.152101,8992.4462894000008,8428.4057613000004,8350.5505376000001,8403.5583803999998,8190.1476444999998,9213.6541140000008,9155.0571823999999,8185.8123359680176,8260.9450683593732,,
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,182148.62166,206967.93512000001,191596.97764999999,183423.541,171214.87577000001,181899.98344000001,176004.33984,188513.36674999999,187238.380859375,180547.54736328125,,
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,914.41912839999998,914.41912839999998,914.41912839999998,914.41912839999998,914.41912839999998,9.098468780999999,9.098468780999999,9.098468780517578,9.098468780517578,,
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,698105.11222999997,453912.79131,395100.83224999998,345775.22969000001,297311.15214000002,268448.57669999998,271865.01405,266611.02779999998,200872.99389648435,211895.00695800781,,
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,319127.76172000001,303934.14653000003,298304.49804999999,292670.02246000001,292002.03422999999,292249.49614,291451.05273,279786.82397999999,277243.78100585937,278812.31640625,,
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,710307.55662000005,868323.66809000005,811471.02356999996,793748.01960999996,790787.03908999998,802002.23439999996,772943.6875,828926.89069999999,901299.125,818351.17187500012,,
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,14909.964599000001,3917.1944423999998,3851.6601712000001,4166.5583797999998,4422.0968624999996,4216.7894588999998,526.96110155999997,1077.5273242999999,759.00547409057617,41.002300262451165,,
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,24544.299421,15953.355412999999,13897.298391,12164.969488000001,10454.204739999999,9439.8197089999994,9554.3748826999999,9377.2180681000009,7058.7417469024649,7448.2923069000253,,
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,64201.307124999999,44059.025874999999,42299.572759000002,41868.391968000004,41713.773803999997,41608.431886999999,40939.679934,37759.436951000003,36552.626983642571,36854.589172363274,,
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,521595.40269000002,582524.71360000002,546201.66689999995,516489.70501999999,510222.86744,513427.14756000001,507819.07131000003,542884.42388000002,539524.43359375,521726,,
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,2148.88501,2148.88501,2148.88501,2148.88501,2148.88501,63.917888640000001,63.917888640000001,63.917888641357429,63.917888641357429,,
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,611507.19362999999,397644.47499999998,346136.41642000002,302933.62884999998,260308.00909000001,235415.62591,238363.56007000001,233654.516,175984.48608398438,185597.03250122073,,
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,149929.02340999999,149011.49614,147067.82810000001,144484.45121999999,144611.25396,144997.07183,136960.43508,131969.22659999999,131353.70611572266,132554.5849609375,,
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,273602.67580000003,342509.65817000001,314965.94335999998,312409.58108999999,301053.58403000003,312494.62310000003,405311.63280000002,419647.77344999998,373368.62890625,347431.390625,,
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,45.745979310000003,2422.3597183000002,1398.1127703,1727.6467052999999,700.34207914000001,1624.3887712999999,1217.6647723000001,1948.1117933,4108.8748550415039,2730.1106948852539,,
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,335226.83909999998,217981.69329,189744.79156000001,166060.55115000001,142692.31716999999,129044.30009,130657.76508,128084.04317999999,96467.011138916016,101736.81121826173,,
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,188505.57031000001,141198.43168000001,135516.25391,132872.03219,131481.58496000001,130828.86184,124343.53075999999,116414.67391,112715.92944335937,112955.45654296876,,
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,1354720.6270000001,1657587.2989000001,1529987.2833,1484810.5078,1472048.7675999999,1483534.9062999999,1517469.4062999999,1595558.7031,1630232.09375,1533835.40625,,
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,22221.230469999999,3234.7570799999999,3234.7570799999999,3234.7570799999999,3234.7570799999999,3234.7570799999999,57.058189390000003,57.058189390000003,57.058189392089844,57.058189392089844,,
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,1058971.8991,689580.95194000006,601205.23384999996,526512.51538999996,452623.71463,409672.22636999999,414568.59203,405609.39766000002,306301.3428344726,322814.69018554687,,
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,131211.31643000001,138634.24124999999,137863.55369,135989.32670000001,136512.39209000001,137431.43994000001,133714.16701999999,129316.24337,128652.47650146483,129902.41137695313,,
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,436555.94926000002,458379.85154,433762.22852,427618.52633000002,422448.79940000002,423459.71679999999,505386.02354000002,527660.39060000004,512149.296875,473387.37109374994,,
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,103.3143005,403.83749390000003,1300.464966,2609.169922,2609.169922,2609.169922,2273.8999020000001,2273.8999020000001,2273.89990234375,2273.89990234375,,
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,763639.34730999998,496499.43806000001,432160.46740000002,378198.74744000001,325181.04366000002,293856.01188000001,297532.1643,291714.26620000001,219667.88720703122,231686.05670166016,,
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,111270.19729,115785.68945000001,114900.50346000001,113058.23684,113415.91068,114041.73196,115901.499,112245.69949,112536.11486816406,113949.57116699219,,
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,214466.23048,248283.83593999999,233180.57032,236134.33008000001,227672.45217999999,229591.63287,235213.50003,255380.23830999999,210645.69824218753,204234.96215820312,,
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,1133.880005,1133.880005,1133.880005,1133.880005,1133.880005,63.917888640000001,63.917888640000001,63.917888641357429,63.917888641357429,,
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,216324.05754000001,140754.68466999999,122678.08504000001,107400.30769,92288.293737,83489.954662000004,84540.750402999998,82802.734318000003,62420.732849121101,65811.535308837891,,
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,156887.42283,144944.23345,142526.77927,139912.69485,139874.71823999999,140091.25977,136060.98141000001,129277.36586999999,127638.61645507811,128127.76953125,,
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,544096.43365000002,591908.76760999998,543059.10942999995,537890.65240000002,521555.42686000001,526179.41989999998,599465.85155999998,639882.40630000003,631602.10937500012,583580.65625,,
A24003WL0_4772_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,69161.648440000004,8512.9394530000009,18039.560549999998,14270.429690000001,11978.240229999999,9380.2060550000006,8405.6376949999994,13003.349609999999,5935.0498046874991,6615.9267578125009,,
A24003WM0_3742_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,79586.578129999994,3866.318115,3360.0371089999999,5326.8061520000001,,,,,,,,
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,61110.701027000003,39842.127746999999,34648.723358000003,30321.140992000001,26052.262433,23555.896057000002,23829.523401999999,23389.05962,17607.485450744629,18572.141735076901,,
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,152749.63965,104061.33399,100572.84131,101924.20801,101901.44239,102175.06495,108856.45606,97752.103333000006,95343.735107421875,96508.846069335938,,
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,3279458.8769999999,3308030.0249000001,3031398.0422,2891276.2615,2865147.949,2969035.7357999999,2751147.7357999999,2864408.7982999999,2957972.0639648442,2858512.1030273442,,
A24003WM0_3961_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,379131.77348999999,139389.25977,183274.67283,215282.04689999999,168244.32321999999,180565.66701999999,182287.49514000001,241722.09203999999,216973.19873046878,218880.90869140625,,
A24003XU2_4270_4650,24003,ANNE ARUNDEL,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,42430.991314999999,27671.288323000001,24041.531405999998,21042.641219000001,18088.015933999999,16358.023069000001,16547.578098000002,16233.666882,12225.761428833008,12895.874195098877,,
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,149853.07621999999,96479.013669000007,92106.064939000004,91388.851563000004,90479.555177999995,90109.669431000002,95401.149416999993,87171.128847999993,85396.486022949219,86062.506225585938,,
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,1740173.1396999999,1840520.18,1715458.1092999999,1633875.2037,1617955.9883000001,1624135.7149,1498315.1200999999,1611459.1797,1594557.2890624998,1535585.0625,,
A24003WM0_3962_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,491970.28905999998,265160.00004999997,301975.02341000002,359879.90628,221916.31247999999,303157.81248000002,322283.79690000002,424693.59379999997,391254.5,467265.81249999994,,
A24003WM0_3963_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,84869.646187000006,55338.758791,48076.118609999998,42072.394656999997,36186.882494999998,32701.021045000001,33079.075311000001,32461.503675,24440.006324768059,25780.190834045407,,
A24003WM0_3963_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,156329.74710000001,130588.13863,126849.90922,124184.04984000001,123370.08345999999,123024.34619,115956.92819999999,107613.01699,105341.25433349609,105457.84448242189,,
A24003WM0_3963_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3963_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3963_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,648963.57033000002,771588.57198000001,693315.06328999996,678397.80747999996,671823.27781,676861.15238999994,709208.14064999996,785038.91410000005,795746.5,728354.6875,,
A24003WM0_3963_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,27.4325695,2199.1779790000001,2199.1779790000001,2199.1779790000001,2199.1779790000001,36.531040189999999,36.531040189999999,36.531040191650391,36.531040191650391,,
A24003WM0_3964_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,689.60662839999998,1296.073975,2003.8580320000001,,,,,,,,
A24003WM0_3966_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,4651.5180964000001,3031.6723597999999,2634.1590544999999,2306.0658511000001,1982.5539311,1792.6584389,1812.1634795,1775.9739503999999,1339.6753654479978,1413.0157263278959,,
A24003WM0_3966_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,4605.3562313000002,4638.9595332999997,4597.1601561999996,4528.1838223000004,4531.9092103000003,4547.7719116999997,4125.6125949999996,3873.9721982999999,3806.2353897094727,3807.7885704040523,,
A24003WM0_3966_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3966_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3966_0000,24003,ANNE ARUNDEL,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,11275.191284,10250.833619000001,9934.2869871999992,9889.3554077000008,9750.2703865999993,9832.6918949999999,15294.979248,16685.298827999999,16779.9580078125,15159.886230468748,,
