Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total P, 1985 (lb.)","Total P, 2007 (lb.)","Total P, 2009 (lb.)","Total P, 2010 (lb.)","Total P, 2011 (lb.)","Total P, 2012 (lb.)","Total P, 2013 (lb.)","Total P, 2014 (lb.)","Total P, 2015 (lb.)","Total P, 2016 (lb.)","Total P Target, 2017 (lb.)",Total P Target 2025 (lb.)
A24003WL0_4420_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,5168.4531816999997,6964.9491693,6705.9477647000003,6426.5142864999998,6402.9708333999997,6506.8083809,5542.2213285999997,5717.6400450000001,5834.4330749511719,5835.2115478515607,4768.8368662400007,3477.4296006
A24003WL0_4420_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,403.34249879999999,422.49200439999998,422.49200439999998,422.49200439999998,422.49200439999998,3.687082052,3.687082052,3.687082052230835,3.687082052230835,171.5715762058,4.291290743
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,382.41906248999999,270.46168826000002,261.01397441,261.88140028999999,253.15361048,251.44042339000001,246.67479571000001,225.12825681000001,207.69536375999451,205.86255168914798,223.693258856,198.81278182
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,230.82452774999999,195.10006616999999,191.15507980999999,188.76334424000001,188.64150284999999,188.61055945999999,199.53805062999999,189.59948051999999,186.24730455875394,187.46998524665827,189.28667927000001,188.04107891000001
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,22.554149630000001,22.554149630000001,22.554149630000001,22.554149630000001,22.554149630000001,22.554149630000001,22.554149630000001,22.554149630000001,22.554149627685543,22.554149627685543,22.554149600000002,22.554149580000001
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,2568.1015779999998,2662.7632448999998,2599.6996691999998,2498.0938541,2484.6184342000001,2503.5670991000002,2072.9182854000001,2085.8229375000001,2148.4882965087886,2150.2820281982426,1808.02610112,1280.2437224
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,2227.5249020000001,2227.530029,2227.554932,2227.554932,2227.554932,0.242624998,0.242624998,0.242624998092651,0.242624998092651,891.17572263199986,0.27285172
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,55.565962831999997,39.323820460999997,37.886687467000002,38.070514748999997,36.778511737000002,36.550735727000003,35.849296584999998,32.726273448000001,30.196894466876991,29.927956223487847,32.514646318600001,28.933285553000001
A24043PU2_3080_3640,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,163.80403043999999,150.91395858000001,149.24786374000001,147.11761475,147.16611714999999,147.46926930999999,137.86200141,131.97107320000001,130.48189753293988,130.93083989620209,147.794778154,146.82605443
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,33.497280119999999,33.497280119999999,33.497280119999999,33.497280119999999,33.497280119999999,33.497280119999999,33.497280119999999,33.497280119999999,33.497280120849609,33.497280120849609,33.497280066000002,33.497280029999999
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,963.86845971000002,889.95386478,877.91540067000005,854.21754074,850.55286788000001,855.89270020000004,985.79785916000003,1018.3527832,999.67668151855491,998.55452728271484,619.64349084000003,447.46221761999999
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,1280.1899410000001,1280.1899410000001,1280.1899410000001,1280.1899410000001,1280.1899410000001,0.124360196,0.124360196,0.1243601962924,0.1243601962924,512.15053170880003,0.124258848
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,63.870053294000002,45.204603020999997,43.626692231,43.727751601000001,42.280122005999999,42.002735203,41.167786298000003,37.621958642000003,34.663407266139991,34.435644745826721,37.388540556799995,33.229772773999997
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,306.33092499999998,215.73689457,214.56027313000001,212.87109570000001,212.95441536999999,213.1593857,200.89199825,187.17165170999999,184.14042460918427,185.21320891380313,212.479585966,211.09246118999999
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,64.058357240000007,64.058357240000007,64.058357240000007,64.058357240000007,64.058357240000007,64.058357240000007,64.058357240000007,64.058357240000007,64.058357238769517,64.058357238769517,64.058357041999997,64.058356910000001
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,4828.4097774000002,4909.3465501000001,4822.7768229000003,4692.7568733999997,4674.2298774999999,4705.2249750000001,4365.2988318999996,4505.4290463999996,4505.1461334228516,4508.8520965576181,3399.7472657400003,2451.0608943000002
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,51590.519529999998,34328.512212000001,26364.257321000001,16415.360347999998,13184.916992,16132.440428,13812.072502999999,15099.152582999999,5563.7600004673004,4432.5195693969727,10546.7280459668,1.708529278
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,682.61385344999997,482.76042921999999,465.83037767000002,467.40501238000002,451.83658684,448.87864316999998,440.32834824999998,401.86911443999998,370.68237733840948,367.46993446350092,399.43324293199998,355.16848643999998
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,202.02543256000001,175.02704714000001,172.07151704,169.61864801999999,169.71752405999999,169.59786801999999,155.20759871999999,147.66616164999999,145.3217139840126,145.82987523078918,170.38720022000001,169.26432234000001
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,31.62862015,31.62862015,31.62862015,31.62862015,31.62862015,31.62862015,31.62862015,31.62862015,31.628620147705082,31.628620147705082,31.628620246000001,31.628620309999999
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,1717.7722016,1858.6648103,1817.0160522000001,1762.2716109999999,1748.2655146,1775.9550591,1722.9748153,1765.2012176000001,1782.9717102050781,1783.6405029296877,1276.459123716,916.08783805999997
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,213.3643951,380.40438840000002,380.40438840000002,380.40438840000002,380.40438840000002,380.40438840000002,0.127407894,0.127407894,0.127407893538475,0.127407893538475,152.23813800479999,0.127304408
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,2.186414832,1.529245811,1.485787212,1.490382234,1.449977672,1.443486594,1.447527041,1.254843431,1.213507371023297,1.207968208938837,1.2663390342,1.120040249
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,30.211552383000001,14.48250032,13.598299975,13.507547436999999,13.593573268,13.234631423,14.887508867999999,14.878989123,13.304651416838169,13.410083308815954,13.464661121800001,13.375568553000001
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,30.961330409999999,30.961330409999999,30.961330409999999,30.961330409999999,30.961330409999999,30.961330409999999,30.961330409999999,30.961330409999999,30.961330413818363,30.961330413818363,30.961330331999999,30.961330279999999
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,494.78012636,607.82466410999996,590.58029510999995,567.26085943999999,553.34757410999998,569.55513005,509.3023986,519.73150341999997,515.14222717285156,515.8085298538208,416.063239248,299.71853534000002
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,365.76760860000002,365.76760860000002,365.76760860000002,365.76760860000002,365.76760860000002,0.121312499,0.121312499,0.121312499046326,0.121312499046326,146.37977141280001,0.121213288
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,2489.5168429,1760.7911707000001,1699.0210535000001,1704.7664299,1648.7432056,1636.4813667999999,1605.4172991999999,1465.3315296999999,1352.1336622238159,1340.3943548202517,1456.84440548,1295.3933067999999
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,1048.1552810999999,951.01322933999995,934.98727034000001,919.63866805999999,917.71608354,917.35776138000006,914.86308667000003,883.35112002000005,875.47967243194569,879.32118988037109,925.84081413199999,919.74317666000002
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,56.317871089999997,56.317871089999997,56.317871089999997,56.317871089999997,56.317871089999997,56.317871089999997,56.317871089999997,56.317871089999997,56.31787109375,56.31787109375,56.317870921999997,56.317870810000002
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,3600.5452875999999,4370.9164117999999,4250.1287844999997,4118.6175993999996,4139.5467682999997,4198.1100767999997,3789.9953605999999,3911.7763366999998,4133.9722900390625,4131.5610656738281,3045.09035068,2241.7313948000001
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,5506.7377930000002,1336.2124020000001,1312.6352734,1326.7250828000001,1355.5442126999999,1370.1044926,77.100403790000001,85.566117289999994,163.68528842926023,5.846695899963379,11008.191912759999,17471.896338999999
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,31.527868389999998,22.29450327,21.492265356000001,21.587787562999999,20.860253334999999,20.679095744000001,20.297849363000001,18.572144165000001,17.099463745951656,16.972400754690174,18.476714986800001,16.466348073999999
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,88.919053552999998,58.134198898999998,55.910736325000002,55.483017209000003,55.285727973999997,55.081722972999998,54.197191715999999,50.272339402999997,48.67337304353714,49.014093816280358,55.364215084599998,54.999867590999997
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,56.718128200000002,56.718128200000002,56.718128200000002,56.718128200000002,56.718128200000002,56.718128200000002,56.718128200000002,56.718128200000002,56.718128204345689,56.718128204345689,56.718128098000001,56.718128030000003
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,1313.1742535000001,1490.8758823999999,1453.4173805999999,1378.6076591999999,1377.4240576,1387.8435793000001,1224.215459,1260.9864636,1243.4536323547361,1244.6575050354002,998.92267202999994,695.92619964999994
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,841.28070070000001,841.28070070000001,841.28070070000001,841.28070070000001,841.28070070000001,0.257863402,0.257863402,0.257863402366638,0.257863402366638,336.66687290560003,0.257654376
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,1585.5391208000001,1121.4042875,1082.0951869,1085.6890258000001,1048.3336647000001,1042.5966696,1022.7990084,933.41853910999998,861.07539367675781,853.56038665771496,927.82377660400005,824.97616974000005
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,344.70284648000001,326.38096622,322.67247773000003,317.80338288000002,318.08840755,318.59778595,300.95011713999997,291.66135288999999,290.35299944877625,292.63880729675299,319.52642451200001,317.42905569999999
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,60.454860689999997,60.454860689999997,60.454860689999997,60.454860689999997,60.454860689999997,60.454860689999997,60.454860689999997,60.454860689999997,60.454860687255859,60.454860687255859,60.454859501999998,60.454858710000003
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,983.46376037000005,1214.5525970000001,1182.86689,1151.6023863999999,1140.7341557,1169.9974632000001,1268.9897765000001,1285.6592865,1215.035888671875,1216.435417175293,836.05974265600003,604.85497776
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,64.009323120000005,1219.6932208000001,1123.6891928,1325.1421958000001,1179.0381918,994.06510829000001,1201.9501788,1187.1891928,1351.0801839539779,1223.5081624696031,899.00764246400001,749.21994224000002
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,796.80162485000005,563.55209423999997,543.81632775000003,545.65406531999997,526.89692276000005,523.94840364000004,513.98366423000004,469.09237050000002,432.69708251953125,428.90286350250244,466.30441390200002,414.62980467
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,424.89647291,303.20402147999999,291.50466344,286.54355428999997,283.55079647999997,281.84635066999999,267.88580037000003,252.24147740000001,244.26886069774633,244.48165082931516,288.62092327400001,286.69842983000001
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,70.597473140000005,70.597473140000005,70.597473140000005,70.597473140000005,70.597473140000005,70.597473140000005,70.597473140000005,70.597473140000005,70.59747314453125,70.59747314453125,70.597471802000001,70.597470909999998
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,3916.6695246999998,4909.5090323000004,4722.7546844999997,4540.3294753999999,4541.5207589000001,4592.9162594999998,4268.4411925000004,4382.6095880000003,4442.6200561523447,4441.7617492675772,3351.21817104,2436.8604954000002
A24003WL0_4603_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,8943.2480469999991,1279.284058,1279.284058,1279.284058,1279.284058,1279.284058,1.168609023,1.168609023,1.168609023094177,1.168609023094177,512.0489970154,0.558956359
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,2187.3674685000001,1547.0938996,1493.5637311,1498.6197658000001,1447.5641375,1438.9735874,1411.187829,1287.8682117000001,1188.5176305770876,1178.0724115371702,1283.7289951600001,1143.8391712
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,264.62178802,266.36106301000001,265.33262733999999,262.38596634999999,263.41599746999998,264.89124871000001,257.73705106,250.69990584999999,249.45788848400122,251.56507587432858,262.769276182,261.06037541000001
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,46.97637177,46.97637177,46.97637177,46.97637177,46.97637177,46.97637177,46.97637177,46.97637177,46.976371765136712,46.976371765136712,46.976371722000003,46.976371690000001
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,1188.4782944000001,1296.6317061,1270.6058578,1228.2997158999999,1227.4642277999999,1233.5858364000001,1224.0991134999999,1254.1079711,1230.1005630493164,1231.4686965942383,885.45345754000004,628.68519070000002
A24003WL0_4770_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,64.009323120000005,137.18319700000001,494.6036072,1005.892029,1005.892029,1005.892029,0.142646402,0.142646402,0.14264640212059,0.14264640212059,371.41116326600002,289.28286730999997
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,2075.1947894999998,1467.7263132999999,1416.2626700999999,1420.9915581,1373.7185695000001,1364.6222777,1338.5912297,1221.6247510999999,1126.9933500289919,1117.1013813018799,1214.3573441999999,1079.7537936000001
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,319.77767942999998,317.00787357000002,315.12043767,310.84928416999998,311.87480067000001,313.22548107,318.34200573999999,310.08829471000001,310.94650983810425,314.45551490783691,312.06085193400003,310.02112811000001
A24003WL0_4771_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,12.010680199999999,12.010680199999999,12.010680199999999,12.010680199999999,12.010680199999999,12.010680199999999,12.010680199999999,12.010680199999999,12.010680198669437,12.010680198669437,12.010680056,12.010679959999999
